Gene	sgRNA(sample1_21day/sample1_7day)	sample1_7day	sample1_21day	log2(sample1_21day/sample1_7day)	abs_log2(sample1_21day/sample1_7day)
C4orf26	HGLibB_06303	0.0	0.0	0.0	0.0
C4orf27	HGLibB_06306	0.0	0.0	0.0	0.0
C4orf3	HGLibB_06312	0.0	0.0	0.0	0.0
C4orf32	HGLibB_06315	0.0	0.0	0.0	0.0
C4orf33	HGLibB_06318	0.0	0.0	0.0	0.0
C5AR2	HGLibB_06351	0.0	0.0	0.0	0.0
C5orf42	HGLibB_06378	0.0	0.0	0.0	0.0
C5orf45	HGLibB_06381	0.0	0.0	0.0	0.0
C5orf46	HGLibB_06384	0.0	0.0	0.0	0.0
C5orf47	HGLibB_06387	0.0	0.0	0.0	0.0
C5orf48	HGLibB_06390	0.0	0.0	0.0	0.0
C5orf49	HGLibB_06393	0.0	0.0	0.0	0.0
C5orf51	HGLibB_06396	0.0	0.0	0.0	0.0
C5orf52	HGLibB_06399	0.0	0.0	0.0	0.0
C5orf38	HGLibB_06377	0.0	0.0	0.0	0.0
C5orf15	HGLibB_06354	0.0	0.0	0.0	0.0
C5orf20	HGLibB_06357	0.0	0.0	0.0	0.0
C5orf22	HGLibB_06360	0.0	0.0	0.0	0.0
C5orf24	HGLibB_06363	0.0	0.0	0.0	0.0
C5orf28	HGLibB_06366	0.0	0.0	0.0	0.0
C5orf30	HGLibB_06369	0.0	0.0	0.0	0.0
C5orf34	HGLibB_06372	0.0	0.0	0.0	0.0
C7	HGLibB_06513	0.0	0.0	0.0	0.0
C9	HGLibB_06653	0.0	0.0	0.0	0.0
C9orf114	HGLibB_06656	0.0	0.0	0.0	0.0
C9orf116	HGLibB_06659	0.0	0.0	0.0	0.0
C9orf117	HGLibB_06662	0.0	0.0	0.0	0.0
C9orf123	HGLibB_06665	0.0	0.0	0.0	0.0
C9orf129	HGLibB_06668	0.0	0.0	0.0	0.0
C9orf131	HGLibB_06671	0.0	0.0	0.0	0.0
C9orf135	HGLibB_06674	0.0	0.0	0.0	0.0
C9orf139	HGLibB_06677	0.0	0.0	0.0	0.0
C8orf87	HGLibB_06652	0.0	0.0	0.0	0.0
C8orf47	HGLibB_06627	0.0	0.0	0.0	0.0
C8orf48	HGLibB_06629	0.0	0.0	0.0	0.0
C8orf58	HGLibB_06632	0.0	0.0	0.0	0.0
C8orf59	HGLibB_06635	0.0	0.0	0.0	0.0
C8orf74	HGLibB_06638	0.0	0.0	0.0	0.0
C8orf76	HGLibB_06641	0.0	0.0	0.0	0.0
C8orf82	HGLibB_06644	0.0	0.0	0.0	0.0
C9orf142	HGLibB_06680	0.0	0.0	0.0	0.0
C8orf46	HGLibB_06625	0.0	0.0	0.0	0.0
C9orf172	HGLibB_06707	0.0	0.0	0.0	0.0
C9orf173	HGLibB_06710	0.0	0.0	0.0	0.0
C9orf24	HGLibB_06713	0.0	0.0	0.0	0.0
C9orf3	HGLibB_06716	0.0	0.0	0.0	0.0
C9orf40	HGLibB_06722	0.0	0.0	0.0	0.0
C9orf41	HGLibB_06725	0.0	0.0	0.0	0.0
C9orf43	HGLibB_06728	0.0	0.0	0.0	0.0
C9orf171	HGLibB_06706	0.0	0.0	0.0	0.0
C9orf152	HGLibB_06683	0.0	0.0	0.0	0.0
C9orf153	HGLibB_06686	0.0	0.0	0.0	0.0
C9orf156	HGLibB_06689	0.0	0.0	0.0	0.0
C9orf16	HGLibB_06692	0.0	0.0	0.0	0.0
C9orf163	HGLibB_06695	0.0	0.0	0.0	0.0
C9orf169	HGLibB_06698	0.0	0.0	0.0	0.0
C9orf170	HGLibB_06701	0.0	0.0	0.0	0.0
C7orf10	HGLibB_06516	0.0	0.0	0.0	0.0
C7orf43	HGLibB_06542	0.0	0.0	0.0	0.0
C7orf49	HGLibB_06544	0.0	0.0	0.0	0.0
C7orf50	HGLibB_06546	0.0	0.0	0.0	0.0
C7orf55	HGLibB_06549	0.0	0.0	0.0	0.0
C7orf55-LUC7L2	HGLibB_06552	0.0	0.0	0.0	0.0
C7orf57	HGLibB_06555	0.0	0.0	0.0	0.0
C7orf60	HGLibB_06558	0.0	0.0	0.0	0.0
C7orf61	HGLibB_06561	0.0	0.0	0.0	0.0
C7orf63	HGLibB_06567	0.0	0.0	0.0	0.0
C7orf25	HGLibB_06519	0.0	0.0	0.0	0.0
C7orf26	HGLibB_06522	0.0	0.0	0.0	0.0
C7orf29	HGLibB_06525	0.0	0.0	0.0	0.0
C7orf31	HGLibB_06528	0.0	0.0	0.0	0.0
C7orf33	HGLibB_06531	0.0	0.0	0.0	0.0
C7orf34	HGLibB_06534	0.0	0.0	0.0	0.0
C7orf41	HGLibB_06537	0.0	0.0	0.0	0.0
C7orf65	HGLibB_06570	0.0	0.0	0.0	0.0
C8orf22	HGLibB_06597	0.0	0.0	0.0	0.0
C8orf31	HGLibB_06599	0.0	0.0	0.0	0.0
C8orf33	HGLibB_06602	0.0	0.0	0.0	0.0
C8orf34	HGLibB_06605	0.0	0.0	0.0	0.0
C8orf37	HGLibB_06608	0.0	0.0	0.0	0.0
C8orf4	HGLibB_06611	0.0	0.0	0.0	0.0
C8orf42	HGLibB_06614	0.0	0.0	0.0	0.0
C8orf44-SGK3	HGLibB_06620	0.0	0.0	0.0	0.0
C8G	HGLibB_06595	0.0	0.0	0.0	0.0
C7orf66	HGLibB_06573	0.0	0.0	0.0	0.0
C7orf69	HGLibB_06576	0.0	0.0	0.0	0.0
C7orf71	HGLibB_06579	0.0	0.0	0.0	0.0
C7orf72	HGLibB_06582	0.0	0.0	0.0	0.0
C7orf73	HGLibB_06585	0.0	0.0	0.0	0.0
C8A	HGLibB_06587	0.0	0.0	0.0	0.0
C8B	HGLibB_06590	0.0	0.0	0.0	0.0
C15orf48	HGLibB_05402	0.0	0.0	0.0	0.0
BBS2	HGLibB_04214	0.0	0.0	0.0	0.0
BBS1	HGLibB_04203	0.0	0.0	0.0	0.0
BBS10	HGLibB_04206	0.0	0.0	0.0	0.0
BBS12	HGLibB_04209	0.0	0.0	0.0	0.0
BABAM1	HGLibB_04053	0.0	0.0	0.0	0.0
BBS5	HGLibB_04218	0.0	0.0	0.0	0.0
BBS7	HGLibB_04221	0.0	0.0	0.0	0.0
BBS9	HGLibB_04224	0.0	0.0	0.0	0.0
BBX	HGLibB_04227	0.0	0.0	0.0	0.0
BBOX1	HGLibB_04202	0.0	0.0	0.0	0.0
BBIP1	HGLibB_04199	0.0	0.0	0.0	0.0
BATF2	HGLibB_04174	0.0	0.0	0.0	0.0
BATF3	HGLibB_04176	0.0	0.0	0.0	0.0
BAX	HGLibB_04179	0.0	0.0	0.0	0.0
BAZ1B	HGLibB_04185	0.0	0.0	0.0	0.0
BAZ2B	HGLibB_04191	0.0	0.0	0.0	0.0
BBC3	HGLibB_04194	0.0	0.0	0.0	0.0
BCAM	HGLibB_04230	0.0	0.0	0.0	0.0
BCAS4	HGLibB_04258	0.0	0.0	0.0	0.0
BCAT2	HGLibB_04263	0.0	0.0	0.0	0.0
BCCIP	HGLibB_04266	0.0	0.0	0.0	0.0
BCDIN3D	HGLibB_04269	0.0	0.0	0.0	0.0
BCHE	HGLibB_04272	0.0	0.0	0.0	0.0
BCKDHA	HGLibB_04275	0.0	0.0	0.0	0.0
BCKDHB	HGLibB_04278	0.0	0.0	0.0	0.0
BCKDK	HGLibB_04281	0.0	0.0	0.0	0.0
BCAS3	HGLibB_04256	0.0	0.0	0.0	0.0
BCAP29	HGLibB_04236	0.0	0.0	0.0	0.0
BCAP31	HGLibB_04239	0.0	0.0	0.0	0.0
BCAR1	HGLibB_04242	0.0	0.0	0.0	0.0
BCAR3	HGLibB_04245	0.0	0.0	0.0	0.0
BCAS1	HGLibB_04248	0.0	0.0	0.0	0.0
BCAS2	HGLibB_04251	0.0	0.0	0.0	0.0
BATF	HGLibB_04172	0.0	0.0	0.0	0.0
BAG4	HGLibB_04080	0.0	0.0	0.0	0.0
BAG5	HGLibB_04083	0.0	0.0	0.0	0.0
BAG6	HGLibB_04086	0.0	0.0	0.0	0.0
BAGE	HGLibB_04089	0.0	0.0	0.0	0.0
BAGE2	HGLibB_04092	0.0	0.0	0.0	0.0
BAHCC1	HGLibB_04104	0.0	0.0	0.0	0.0
BAHD1	HGLibB_04107	0.0	0.0	0.0	0.0
BAI1	HGLibB_04110	0.0	0.0	0.0	0.0
BAI2	HGLibB_04113	0.0	0.0	0.0	0.0
BAG3	HGLibB_04079	0.0	0.0	0.0	0.0
BACE1	HGLibB_04056	0.0	0.0	0.0	0.0
BACE2	HGLibB_04059	0.0	0.0	0.0	0.0
BACH1	HGLibB_04062	0.0	0.0	0.0	0.0
BACH2	HGLibB_04065	0.0	0.0	0.0	0.0
BAD	HGLibB_04068	0.0	0.0	0.0	0.0
BAG1	HGLibB_04071	0.0	0.0	0.0	0.0
BAG2	HGLibB_04074	0.0	0.0	0.0	0.0
BAI3	HGLibB_04116	0.0	0.0	0.0	0.0
BANK1	HGLibB_04144	0.0	0.0	0.0	0.0
BANP	HGLibB_04146	0.0	0.0	0.0	0.0
BAP1	HGLibB_04149	0.0	0.0	0.0	0.0
BARD1	HGLibB_04152	0.0	0.0	0.0	0.0
BARHL1	HGLibB_04155	0.0	0.0	0.0	0.0
BARHL2	HGLibB_04158	0.0	0.0	0.0	0.0
BARX2	HGLibB_04164	0.0	0.0	0.0	0.0
BASP1	HGLibB_04167	0.0	0.0	0.0	0.0
BAIAP2	HGLibB_04119	0.0	0.0	0.0	0.0
BAIAP2L1	HGLibB_04122	0.0	0.0	0.0	0.0
BAIAP2L2	HGLibB_04125	0.0	0.0	0.0	0.0
BAIAP3	HGLibB_04128	0.0	0.0	0.0	0.0
BAK1	HGLibB_04131	0.0	0.0	0.0	0.0
BAMBI	HGLibB_04134	0.0	0.0	0.0	0.0
BANF1	HGLibB_04137	0.0	0.0	0.0	0.0
BCL10	HGLibB_04284	0.0	0.0	0.0	0.0
BEST4	HGLibB_04425	0.0	0.0	0.0	0.0
BET1	HGLibB_04428	0.0	0.0	0.0	0.0
BET1L	HGLibB_04431	0.0	0.0	0.0	0.0
BET3L	HGLibB_04434	0.0	0.0	0.0	0.0
BEX1	HGLibB_04437	0.0	0.0	0.0	0.0
BEX2	HGLibB_04440	0.0	0.0	0.0	0.0
BEX4	HGLibB_04443	0.0	0.0	0.0	0.0
BEX5	HGLibB_04446	0.0	0.0	0.0	0.0
BEST2	HGLibB_04421	0.0	0.0	0.0	0.0
BFAR	HGLibB_04449	0.0	0.0	0.0	0.0
BEGAIN	HGLibB_04397	0.0	0.0	0.0	0.0
BEND2	HGLibB_04398	0.0	0.0	0.0	0.0
BEND3	HGLibB_04401	0.0	0.0	0.0	0.0
BEND4	HGLibB_04404	0.0	0.0	0.0	0.0
BEND5	HGLibB_04407	0.0	0.0	0.0	0.0
BEND6	HGLibB_04410	0.0	0.0	0.0	0.0
BEND7	HGLibB_04413	0.0	0.0	0.0	0.0
BEST1	HGLibB_04416	0.0	0.0	0.0	0.0
BHLHE40	HGLibB_04477	0.0	0.0	0.0	0.0
BHLHE41	HGLibB_04479	0.0	0.0	0.0	0.0
BHMT2	HGLibB_04485	0.0	0.0	0.0	0.0
BICC1	HGLibB_04488	0.0	0.0	0.0	0.0
BICD1	HGLibB_04491	0.0	0.0	0.0	0.0
BID	HGLibB_04497	0.0	0.0	0.0	0.0
BIK	HGLibB_04500	0.0	0.0	0.0	0.0
BIN1	HGLibB_04503	0.0	0.0	0.0	0.0
BHLHE22	HGLibB_04475	0.0	0.0	0.0	0.0
BFSP1	HGLibB_04452	0.0	0.0	0.0	0.0
BFSP2	HGLibB_04455	0.0	0.0	0.0	0.0
BGLAP	HGLibB_04458	0.0	0.0	0.0	0.0
BGN	HGLibB_04461	0.0	0.0	0.0	0.0
BHLHA15	HGLibB_04464	0.0	0.0	0.0	0.0
BHLHA9	HGLibB_04467	0.0	0.0	0.0	0.0
BHLHB9	HGLibB_04470	0.0	0.0	0.0	0.0
BECN1	HGLibB_04394	0.0	0.0	0.0	0.0
BCL11A	HGLibB_04287	0.0	0.0	0.0	0.0
BCL2L13	HGLibB_04313	0.0	0.0	0.0	0.0
BCL2L14	HGLibB_04315	0.0	0.0	0.0	0.0
BCL2L15	HGLibB_04317	0.0	0.0	0.0	0.0
BCL2L2	HGLibB_04320	0.0	0.0	0.0	0.0
BCL2L2-PABPN1	HGLibB_04323	0.0	0.0	0.0	0.0
BCL3	HGLibB_04326	0.0	0.0	0.0	0.0
BCL6	HGLibB_04329	0.0	0.0	0.0	0.0
BCL6B	HGLibB_04332	0.0	0.0	0.0	0.0
BCL7A	HGLibB_04335	0.0	0.0	0.0	0.0
BCL7B	HGLibB_04339	0.0	0.0	0.0	0.0
BCL11B	HGLibB_04290	0.0	0.0	0.0	0.0
BCL2	HGLibB_04293	0.0	0.0	0.0	0.0
BCL2A1	HGLibB_04296	0.0	0.0	0.0	0.0
BCL2L1	HGLibB_04299	0.0	0.0	0.0	0.0
BCL2L10	HGLibB_04302	0.0	0.0	0.0	0.0
BCL2L11	HGLibB_04305	0.0	0.0	0.0	0.0
BCL2L12	HGLibB_04308	0.0	0.0	0.0	0.0
BCS1L	HGLibB_04368	0.0	0.0	0.0	0.0
BDH1	HGLibB_04371	0.0	0.0	0.0	0.0
BDH2	HGLibB_04374	0.0	0.0	0.0	0.0
BDKRB1	HGLibB_04377	0.0	0.0	0.0	0.0
BDKRB2	HGLibB_04380	0.0	0.0	0.0	0.0
BDNF	HGLibB_04383	0.0	0.0	0.0	0.0
BDP1	HGLibB_04386	0.0	0.0	0.0	0.0
BEAN1	HGLibB_04389	0.0	0.0	0.0	0.0
BCR	HGLibB_04367	0.0	0.0	0.0	0.0
BCL7C	HGLibB_04341	0.0	0.0	0.0	0.0
BCL9	HGLibB_04344	0.0	0.0	0.0	0.0
BCL9L	HGLibB_04347	0.0	0.0	0.0	0.0
BCLAF1	HGLibB_04350	0.0	0.0	0.0	0.0
BCO2	HGLibB_04356	0.0	0.0	0.0	0.0
BCOR	HGLibB_04359	0.0	0.0	0.0	0.0
BCORL1	HGLibB_04362	0.0	0.0	0.0	0.0
BAAT	HGLibB_04052	0.0	0.0	0.0	0.0
ATP6V1G2	HGLibB_03759	0.0	0.0	0.0	0.0
ATP6V1E2	HGLibB_03748	0.0	0.0	0.0	0.0
ATP6V1F	HGLibB_03751	0.0	0.0	0.0	0.0
ATP6V1G1	HGLibB_03754	0.0	0.0	0.0	0.0
ATP6V1H	HGLibB_03763	0.0	0.0	0.0	0.0
ATP7A	HGLibB_03766	0.0	0.0	0.0	0.0
ATP7B	HGLibB_03769	0.0	0.0	0.0	0.0
ATP8A1	HGLibB_03772	0.0	0.0	0.0	0.0
ATP6V1E1	HGLibB_03747	0.0	0.0	0.0	0.0
ATP6V1D	HGLibB_03744	0.0	0.0	0.0	0.0
ATP6V0E1	HGLibB_03721	0.0	0.0	0.0	0.0
ATP6V0E2	HGLibB_03724	0.0	0.0	0.0	0.0
ATP6V1A	HGLibB_03727	0.0	0.0	0.0	0.0
ATP6V1B1	HGLibB_03730	0.0	0.0	0.0	0.0
ATP6V1B2	HGLibB_03733	0.0	0.0	0.0	0.0
ATP6V1C1	HGLibB_03736	0.0	0.0	0.0	0.0
ATP6V1C2	HGLibB_03739	0.0	0.0	0.0	0.0
ATP8A2	HGLibB_03775	0.0	0.0	0.0	0.0
ATPBD4	HGLibB_03802	0.0	0.0	0.0	0.0
ATR	HGLibB_03807	0.0	0.0	0.0	0.0
ATRAID	HGLibB_03810	0.0	0.0	0.0	0.0
ATRIP	HGLibB_03813	0.0	0.0	0.0	0.0
ATRN	HGLibB_03816	0.0	0.0	0.0	0.0
ATRNL1	HGLibB_03819	0.0	0.0	0.0	0.0
ATRX	HGLibB_03822	0.0	0.0	0.0	0.0
ATXN1	HGLibB_03825	0.0	0.0	0.0	0.0
ATPAF2	HGLibB_03800	0.0	0.0	0.0	0.0
ATP8B1	HGLibB_03778	0.0	0.0	0.0	0.0
ATP8B2	HGLibB_03780	0.0	0.0	0.0	0.0
ATP8B3	HGLibB_03783	0.0	0.0	0.0	0.0
ATP8B4	HGLibB_03786	0.0	0.0	0.0	0.0
ATP9A	HGLibB_03789	0.0	0.0	0.0	0.0
ATP9B	HGLibB_03792	0.0	0.0	0.0	0.0
ATPAF1	HGLibB_03795	0.0	0.0	0.0	0.0
ATP6V0D2	HGLibB_03720	0.0	0.0	0.0	0.0
ATP5A1	HGLibB_03635	0.0	0.0	0.0	0.0
ATP5B	HGLibB_03638	0.0	0.0	0.0	0.0
ATP5C1	HGLibB_03641	0.0	0.0	0.0	0.0
ATP5D	HGLibB_03644	0.0	0.0	0.0	0.0
ATP5E	HGLibB_03647	0.0	0.0	0.0	0.0
ATP5G1	HGLibB_03652	0.0	0.0	0.0	0.0
ATP5G2	HGLibB_03655	0.0	0.0	0.0	0.0
ATP5G3	HGLibB_03658	0.0	0.0	0.0	0.0
ATP4B	HGLibB_03634	0.0	0.0	0.0	0.0
ATP2A3	HGLibB_03608	0.0	0.0	0.0	0.0
ATP2B1	HGLibB_03611	0.0	0.0	0.0	0.0
ATP2B3	HGLibB_03617	0.0	0.0	0.0	0.0
ATP2B4	HGLibB_03620	0.0	0.0	0.0	0.0
ATP2C1	HGLibB_03623	0.0	0.0	0.0	0.0
ATP2C2	HGLibB_03626	0.0	0.0	0.0	0.0
ATP4A	HGLibB_03629	0.0	0.0	0.0	0.0
ATP5I	HGLibB_03664	0.0	0.0	0.0	0.0
ATP6V0D1	HGLibB_03717	0.0	0.0	0.0	0.0
ATP6AP1	HGLibB_03691	0.0	0.0	0.0	0.0
ATP6AP1L	HGLibB_03694	0.0	0.0	0.0	0.0
ATP6V0A1	HGLibB_03700	0.0	0.0	0.0	0.0
ATP6V0A2	HGLibB_03703	0.0	0.0	0.0	0.0
ATP6V0A4	HGLibB_03706	0.0	0.0	0.0	0.0
ATP6V0B	HGLibB_03709	0.0	0.0	0.0	0.0
ATP6V0C	HGLibB_03712	0.0	0.0	0.0	0.0
ATP5SL	HGLibB_03690	0.0	0.0	0.0	0.0
ATP5J	HGLibB_03667	0.0	0.0	0.0	0.0
ATP5J2	HGLibB_03670	0.0	0.0	0.0	0.0
ATP5J2-PTCD1	HGLibB_03673	0.0	0.0	0.0	0.0
ATP5L	HGLibB_03676	0.0	0.0	0.0	0.0
ATP5L2	HGLibB_03679	0.0	0.0	0.0	0.0
ATP5O	HGLibB_03682	0.0	0.0	0.0	0.0
ATP5S	HGLibB_03685	0.0	0.0	0.0	0.0
ATXN10	HGLibB_03828	0.0	0.0	0.0	0.0
B3GAT1	HGLibB_03969	0.0	0.0	0.0	0.0
B3GAT2	HGLibB_03972	0.0	0.0	0.0	0.0
B3GAT3	HGLibB_03975	0.0	0.0	0.0	0.0
B3GNT1	HGLibB_03978	0.0	0.0	0.0	0.0
B3GNT2	HGLibB_03981	0.0	0.0	0.0	0.0
B3GNT4	HGLibB_03987	0.0	0.0	0.0	0.0
B3GNT5	HGLibB_03990	0.0	0.0	0.0	0.0
B3GNT6	HGLibB_03993	0.0	0.0	0.0	0.0
B3GALTL	HGLibB_03968	0.0	0.0	0.0	0.0
B2M	HGLibB_03944	0.0	0.0	0.0	0.0
B3GALNT1	HGLibB_03945	0.0	0.0	0.0	0.0
B3GALNT2	HGLibB_03948	0.0	0.0	0.0	0.0
B3GALT1	HGLibB_03951	0.0	0.0	0.0	0.0
B3GALT2	HGLibB_03954	0.0	0.0	0.0	0.0
B3GALT4	HGLibB_03957	0.0	0.0	0.0	0.0
B3GALT5	HGLibB_03960	0.0	0.0	0.0	0.0
B3GALT6	HGLibB_03963	0.0	0.0	0.0	0.0
B4GALT3	HGLibB_04026	0.0	0.0	0.0	0.0
B4GALT4	HGLibB_04029	0.0	0.0	0.0	0.0
B4GALT5	HGLibB_04032	0.0	0.0	0.0	0.0
B4GALT6	HGLibB_04035	0.0	0.0	0.0	0.0
B4GALT7	HGLibB_04038	0.0	0.0	0.0	0.0
B9D1	HGLibB_04041	0.0	0.0	0.0	0.0
B9D2	HGLibB_04044	0.0	0.0	0.0	0.0
BAALC	HGLibB_04047	0.0	0.0	0.0	0.0
B4GALT2	HGLibB_04025	0.0	0.0	0.0	0.0
B3GNT9	HGLibB_04002	0.0	0.0	0.0	0.0
B3GNTL1	HGLibB_04005	0.0	0.0	0.0	0.0
B4GALNT1	HGLibB_04008	0.0	0.0	0.0	0.0
B4GALNT2	HGLibB_04011	0.0	0.0	0.0	0.0
B4GALNT3	HGLibB_04014	0.0	0.0	0.0	0.0
B4GALNT4	HGLibB_04017	0.0	0.0	0.0	0.0
B4GALT1	HGLibB_04020	0.0	0.0	0.0	0.0
AZU1	HGLibB_03941	0.0	0.0	0.0	0.0
ATXN1L	HGLibB_03831	0.0	0.0	0.0	0.0
ATXN7L3B	HGLibB_03858	0.0	0.0	0.0	0.0
AUH	HGLibB_03861	0.0	0.0	0.0	0.0
AUNIP	HGLibB_03864	0.0	0.0	0.0	0.0
AUP1	HGLibB_03867	0.0	0.0	0.0	0.0
AURKA	HGLibB_03870	0.0	0.0	0.0	0.0
AURKAIP1	HGLibB_03873	0.0	0.0	0.0	0.0
AURKB	HGLibB_03876	0.0	0.0	0.0	0.0
AURKC	HGLibB_03879	0.0	0.0	0.0	0.0
AUTS2	HGLibB_03882	0.0	0.0	0.0	0.0
ATXN7L3	HGLibB_03857	0.0	0.0	0.0	0.0
ATXN2	HGLibB_03834	0.0	0.0	0.0	0.0
ATXN2L	HGLibB_03837	0.0	0.0	0.0	0.0
ATXN3	HGLibB_03840	0.0	0.0	0.0	0.0
ATXN7	HGLibB_03846	0.0	0.0	0.0	0.0
ATXN7L1	HGLibB_03849	0.0	0.0	0.0	0.0
ATXN7L2	HGLibB_03852	0.0	0.0	0.0	0.0
AVEN	HGLibB_03885	0.0	0.0	0.0	0.0
AWAT2	HGLibB_03913	0.0	0.0	0.0	0.0
AXDND1	HGLibB_03915	0.0	0.0	0.0	0.0
AXIN1	HGLibB_03918	0.0	0.0	0.0	0.0
AXIN2	HGLibB_03921	0.0	0.0	0.0	0.0
AXL	HGLibB_03924	0.0	0.0	0.0	0.0
AZI2	HGLibB_03933	0.0	0.0	0.0	0.0
AZIN1	HGLibB_03936	0.0	0.0	0.0	0.0
AWAT1	HGLibB_03911	0.0	0.0	0.0	0.0
AVL9	HGLibB_03891	0.0	0.0	0.0	0.0
AVP	HGLibB_03894	0.0	0.0	0.0	0.0
AVPI1	HGLibB_03897	0.0	0.0	0.0	0.0
AVPR1A	HGLibB_03900	0.0	0.0	0.0	0.0
AVPR1B	HGLibB_03903	0.0	0.0	0.0	0.0
AVPR2	HGLibB_03906	0.0	0.0	0.0	0.0
BIN2	HGLibB_04506	0.0	0.0	0.0	0.0
C11orf1	HGLibB_05112	0.0	0.0	0.0	0.0
C10orf90	HGLibB_05100	0.0	0.0	0.0	0.0
C10orf95	HGLibB_05104	0.0	0.0	0.0	0.0
C10orf99	HGLibB_05107	0.0	0.0	0.0	0.0
C11orf16	HGLibB_05113	0.0	0.0	0.0	0.0
BTN1A1	HGLibB_04957	0.0	0.0	0.0	0.0
C11orf21	HGLibB_05116	0.0	0.0	0.0	0.0
C11orf24	HGLibB_05119	0.0	0.0	0.0	0.0
C11orf30	HGLibB_05122	0.0	0.0	0.0	0.0
C10orf88	HGLibB_05097	0.0	0.0	0.0	0.0
C10orf53	HGLibB_05069	0.0	0.0	0.0	0.0
C10orf54	HGLibB_05071	0.0	0.0	0.0	0.0
C10orf67	HGLibB_05080	0.0	0.0	0.0	0.0
C10orf71	HGLibB_05086	0.0	0.0	0.0	0.0
C10orf82	HGLibB_05092	0.0	0.0	0.0	0.0
C11orf31	HGLibB_05125	0.0	0.0	0.0	0.0
C11orf57	HGLibB_05155	0.0	0.0	0.0	0.0
C11orf58	HGLibB_05158	0.0	0.0	0.0	0.0
C11orf63	HGLibB_05161	0.0	0.0	0.0	0.0
C11orf65	HGLibB_05164	0.0	0.0	0.0	0.0
C11orf68	HGLibB_05167	0.0	0.0	0.0	0.0
C11orf70	HGLibB_05170	0.0	0.0	0.0	0.0
C11orf71	HGLibB_05173	0.0	0.0	0.0	0.0
C11orf73	HGLibB_05176	0.0	0.0	0.0	0.0
C11orf74	HGLibB_05179	0.0	0.0	0.0	0.0
C11orf54	HGLibB_05154	0.0	0.0	0.0	0.0
C11orf35	HGLibB_05128	0.0	0.0	0.0	0.0
C11orf40	HGLibB_05131	0.0	0.0	0.0	0.0
C11orf42	HGLibB_05134	0.0	0.0	0.0	0.0
C11orf48	HGLibB_05140	0.0	0.0	0.0	0.0
C11orf49	HGLibB_05143	0.0	0.0	0.0	0.0
C11orf52	HGLibB_05146	0.0	0.0	0.0	0.0
C11orf53	HGLibB_05149	0.0	0.0	0.0	0.0
C10orf35	HGLibB_05067	0.0	0.0	0.0	0.0
BTRC	HGLibB_04984	0.0	0.0	0.0	0.0
BUB1	HGLibB_04986	0.0	0.0	0.0	0.0
BUB1B	HGLibB_04988	0.0	0.0	0.0	0.0
BUB3	HGLibB_04991	0.0	0.0	0.0	0.0
BUD13	HGLibB_04994	0.0	0.0	0.0	0.0
BUD31	HGLibB_04997	0.0	0.0	0.0	0.0
BVES	HGLibB_05000	0.0	0.0	0.0	0.0
BZRAP1	HGLibB_05006	0.0	0.0	0.0	0.0
BZW1	HGLibB_05009	0.0	0.0	0.0	0.0
BTN2A1	HGLibB_04959	0.0	0.0	0.0	0.0
BTN2A2	HGLibB_04961	0.0	0.0	0.0	0.0
BTN3A1	HGLibB_04964	0.0	0.0	0.0	0.0
BTN3A2	HGLibB_04967	0.0	0.0	0.0	0.0
BTN3A3	HGLibB_04970	0.0	0.0	0.0	0.0
BTNL3	HGLibB_04973	0.0	0.0	0.0	0.0
BTNL8	HGLibB_04976	0.0	0.0	0.0	0.0
BTNL9	HGLibB_04979	0.0	0.0	0.0	0.0
BZW2	HGLibB_05012	0.0	0.0	0.0	0.0
C10orf12	HGLibB_05040	0.0	0.0	0.0	0.0
C10orf120	HGLibB_05042	0.0	0.0	0.0	0.0
C10orf128	HGLibB_05045	0.0	0.0	0.0	0.0
C10orf129	HGLibB_05048	0.0	0.0	0.0	0.0
C10orf131	HGLibB_05051	0.0	0.0	0.0	0.0
C10orf137	HGLibB_05053	0.0	0.0	0.0	0.0
C10orf2	HGLibB_05056	0.0	0.0	0.0	0.0
C10orf25	HGLibB_05059	0.0	0.0	0.0	0.0
C10orf32	HGLibB_05062	0.0	0.0	0.0	0.0
C10orf118	HGLibB_05038	0.0	0.0	0.0	0.0
C10orf10	HGLibB_05015	0.0	0.0	0.0	0.0
C10orf105	HGLibB_05018	0.0	0.0	0.0	0.0
C10orf107	HGLibB_05021	0.0	0.0	0.0	0.0
C10orf11	HGLibB_05024	0.0	0.0	0.0	0.0
C10orf113	HGLibB_05030	0.0	0.0	0.0	0.0
C10orf114	HGLibB_05033	0.0	0.0	0.0	0.0
C11orf80	HGLibB_05182	0.0	0.0	0.0	0.0
C14orf132	HGLibB_05321	0.0	0.0	0.0	0.0
C14orf142	HGLibB_05323	0.0	0.0	0.0	0.0
C14orf159	HGLibB_05325	0.0	0.0	0.0	0.0
C14orf166	HGLibB_05328	0.0	0.0	0.0	0.0
C14orf166B	HGLibB_05331	0.0	0.0	0.0	0.0
C14orf169	HGLibB_05334	0.0	0.0	0.0	0.0
C14orf177	HGLibB_05337	0.0	0.0	0.0	0.0
C14orf178	HGLibB_05340	0.0	0.0	0.0	0.0
C14orf180	HGLibB_05343	0.0	0.0	0.0	0.0
C14orf182	HGLibB_05347	0.0	0.0	0.0	0.0
C12orf76	HGLibB_05296	0.0	0.0	0.0	0.0
